sighting,报道,citizen,officer,纬度,经度,city,nation,city_interpol,has_weapon,has_hat,has_jacket,behavior
2009-09-11,2009-09-25,Justin Martinez,Theresa Patterson,22.75218,72.68533,Kheda,IN,Kolkata,False,True,True,over-complimenting
2000-09-21,2000-11-12,Kyle Ramirez,Jennifer Hoffman,55.54028,89.20083,Sharypovo,RU,Krasnoyarsk,False,True,True,paranoid
1989-03-18,1989-04-25,Dr. James Torres,Matthew Young,3.3285,99.1625,Tebingtinggi,ID,Jakarta,False,False,True,worried
1996-01-09,1996-02-16,Gloria Higgins,Natalie Patrick,14.95472,120.89694,Baliuag,PH,Manila,False,True,True,sad
2000-12-21,2001-02-03,Rose Douglas,Sarah Reynolds,37.73222,115.70111,Hengshui,CN,Shanghai,False,False,True,unhappy
2018-09-22,2018-10-20,Jessica Bruce,Anna Flores,44.85278,65.50917,Kyzylorda,KZ,Qyzylorda,False,False,True,sad
2015-10-12,2015-12-02,Jose Fernandez,Jennifer Snyder,17.34769,78.55757,Lal Bahadur Nagar,IN,Kolkata,False,True,True,talkative
1995-04-18,1995-05-10,Benjamin Johnson,Tracy Blackwell,37.56667,140.11667,Inawashiro,JP,Tokyo,False,True,True,out-of-control
2005-10-05,2005-11-05,Jeffrey Burns,Lauren Johnson,19.30157,72.85107,Bhayandar,IN,Kolkata,False,True,True,insulting
1985-12-19,1986-01-26,Lisa Everett,William Wood,1.6561,103.6032,Kulai,MY,Kuala Lumpur,True,True,False,silent
2000-10-12,2000-10-23,James Tyler,Garrett Moore,32.55531,76.12647,Chamba,IN,Kolkata,False,True,True,accusatory
1998-02-12,1998-03-24,Mary Mosley,Joshua Curtis,53.14657,140.72287,Nikolayevsk-on-Amure,RU,Vladivostok,False,False,True,hostile
1995-04-11,1995-06-03,Sarah Mckenzie,Edward Hernandez,51.82721,107.60627,Ulan-Ude,RU,Irkutsk,False,False,True,lonely
1990-09-02,1990-10-26,Jeffrey Michael,Mark Valenzuela,51.4781,57.3552,Kuvandyk,RU,Yekaterinburg,True,True,True,confessing
1994-09-29,1994-10-16,Michele Leonard DVM,James Anderson,24.05979,77.40858,Leteri,IN,Kolkata,False,False,True,panicking
2007-11-08,2007-11-26,Patricia Martinez,Kathleen Munoz,28.71271,77.656,Pilkhua,IN,Kolkata,True,True,True,hostile
2007-03-23,2007-04-17,Lisa Marks,Erin Ray,53.14657,140.72287,Nikolayevsk-on-Amure,RU,Vladivostok,False,False,True,insulting
2009-11-25,2009-12-11,Cristian Quinn,Alexis Conway PhD,33.78333,114.51667,Wacheng,CN,Shanghai,False,True,True,out-of-control
2009-09-24,2009-10-24,Samantha Bray,Darren Simpson,31.71667,73.38333,Sangla Hill,PK,Karachi,False,False,True,lonely
1991-06-26,1991-08-07,Teresa Young,Christine Obrien,51.78771,56.36091,Saraktash,RU,Yekaterinburg,False,True,True,worried
2001-07-27,2001-09-03,Shelley Phillips,Eric French,12.35275,121.06761,San Jose,PH,Manila,False,False,True,talkative
1990-02-25,1990-03-07,Diane Thompson,Janice Carroll,38.45598,48.87498,Astara,AZ,Baku,False,True,True,friendly
1999-12-24,2000-02-08,Johnny Price,Amber Wright,34.5624,38.28402,Tadmur,SY,Damascus,False,True,True,accusatory
1999-12-03,2000-01-21,James Campbell,Jeffrey Graves MD,9.6531,124.3697,Jagna,PH,Manila,False,False,True,friendly
1987-10-13,1987-11-27,Steven Diaz,Susan Thomas,6.84019,79.87116,Dehiwala-Mount Lavinia,LK,Colombo,False,True,True,hostile
2018-04-14,2018-05-15,Caitlin Rivera DDS,Michelle Jarvis,18.51957,73.85535,Pune,IN,Kolkata,False,True,True,fleeing
2006-01-17,2006-02-14,Steven Spears,Cassidy Brown,5.90702,116.10146,Donggongon,MY,Kuching,False,True,True,unhappy
1989-07-10,1989-07-24,Cynthia Bennett,Eric Wilson,10.13361,124.84472,Maasin,PH,Manila,False,True,True,paranoid
2001-10-16,2001-11-15,Thomas Anderson,Jesse Boyd,32.55531,76.12647,Chamba,IN,Kolkata,False,False,True,paranoid
1992-02-23,1992-04-22,Kristin Velazquez,Patricia Miller,29.22254,79.5286,Haldwani,IN,Kolkata,False,True,True,silent
2013-04-06,2013-04-27,Chris Welch,Crystal Kelly,45.75279,130.57211,Boli,CN,Shanghai,False,False,True,worried
2011-09-11,2011-10-20,Jim Jackson,Nicole Adams,36.24624,139.07204,Fujioka,JP,Tokyo,False,False,True,panicking
2005-03-31,2005-05-12,Summer Mitchell,Elizabeth Cooper,54.48147,53.47103,Oktyabr‚Äôskiy,RU,Yekaterinburg,True,True,True,unhappy
2001-08-22,2001-08-24,James Lutz,Amber Wright,37.56667,140.11667,Inawashiro,JP,Tokyo,False,True,True,friendly
2006-11-10,2006-12-12,Sarah Smith,Jasmine Rowland,51.4781,57.3552,Kuvandyk,RU,Yekaterinburg,False,False,True,injured
2017-10-22,2017-12-12,Penny Tapia,Michelle Jarvis,12.04161,75.35927,Talipparamba,IN,Kolkata,False,True,True,worried
2018-04-19,2018-05-14,Dennis Frazier,Jeffery Carter,36.75965,137.36215,Namerikawa,JP,Tokyo,False,True,True,paranoid
1987-07-19,1987-08-13,Aaron Contreras,Jennifer George,32.05971,34.8732,Ganei Tikva,IL,Jerusalem,False,True,True,fleeing
1986-10-20,1986-12-07,Daniel Bass,Angel Gonzales,35.815,139.6853,Shimotoda,JP,Tokyo,False,False,False,panicking
1987-01-02,1987-01-24,Kevin Finley,John Hayes,41.27194,123.17306,Liaoyang,CN,Shanghai,False,True,True,unhappy
2012-10-28,2012-12-13,Michael Garrison,Carrie Boone,36.20389,127.08472,Nonsan,KR,Seoul,False,True,True,scared
2003-02-07,2003-03-11,Allison Navarro,James Dawson,-8.43333,114.33333,Muncar,ID,Jakarta,False,True,True,happy
2004-02-07,2004-02-08,April Yates,Kerry Buck,26.32293,91.00632,Barpeta,IN,Kolkata,False,True,True,out-of-control
2006-02-06,2006-02-25,Christine Allen,Alexis Conway PhD,51.82721,107.60627,Ulan-Ude,RU,Irkutsk,False,True,True,scared
1998-11-19,1999-01-12,Tamara Cook,Stephen Mills,25.92127,86.79271,Madhipura,IN,Kolkata,False,True,True,accusatory
1996-12-28,1997-02-01,Daniel Rodriguez,Hunter Lee,33.78333,114.51667,Wacheng,CN,Shanghai,False,False,True,accusatory
2009-07-19,2009-07-26,Michael Guerra,Wesley Horton,22.37066,114.10479,Tsuen Wan,HK,Hong Kong,False,False,True,happy
2006-05-21,2006-06-02,Shelby Scott,Emily Santana,-7.51611,109.05389,Wangon,ID,Jakarta,False,False,True,lonely
2013-07-18,2013-07-25,Joseph Klein,Mr. James Hooper,24.28859,116.11768,Meizhou,CN,Shanghai,False,False,True,confessing
1995-04-21,1995-06-09,David Rowe,Garrett Lawrence,-7.0981,109.3243,Randudongkal,ID,Jakarta,True,True,True,confessing
1986-05-06,1986-05-16,Erin Tanner,Rachel Barnes,17.34769,78.55757,Lal Bahadur Nagar,IN,Kolkata,False,True,True,scared
2007-12-25,2008-01-19,Toni Jensen,Carrie Jones,35.6803,51.0193,Shahre Jadide Andisheh,IR,Tehran,False,False,False,sad
2018-02-27,2018-04-07,Sandra Lopez,Sherry Aguilar,28.88162,120.03308,Guli,CN,Shanghai,False,True,True,insulting
1995-01-20,1995-01-29,Chelsea Pollard,James Dawson,13.44581,101.18445,Phanat Nikhom,TH,Bangkok,True,True,True,sad
1997-05-10,1997-07-02,Monica Robinson,Andre Lamb,32.05971,34.8732,Ganei Tikva,IL,Jerusalem,False,True,True,out-of-control
2011-12-06,2011-12-24,Sylvia Payne,Jennifer Cook,14.14989,121.3152,Calauan,PH,Manila,False,True,True,injured
2003-06-01,2003-07-19,Jamie Morgan,Eric Roberts,10.7375,122.9666,Talisay,PH,Manila,False,True,True,worried
1998-04-17,1998-05-03,Melissa Owens,Denise Park,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,False,True,True,oblivious
1992-02-21,1992-03-27,Tony Kim,Judith Meyer,18.18158,76.03889,Osmanabad,IN,Kolkata,False,True,True,over-complimenting
1997-04-08,1997-05-02,Jerry Henson,Ashley Carr,6.33444,124.95278,Tupi,PH,Manila,False,True,True,scared
1989-11-24,1989-12-22,Kevin Harris,Lisa Sweeney,36.6009,126.665,Hongseong,KR,Seoul,False,False,True,insulting
1988-11-18,1988-12-16,Anna Carrillo,Diana Torres,34.56861,105.89333,Beidao,CN,Shanghai,False,True,True,out-of-control
2008-03-14,2008-03-15,Ryan Perez,Elizabeth Cook,43.41949,77.0202,Otegen Batyra,KZ,Almaty,False,True,True,sad
2011-09-20,2011-10-01,Allen Walls,Glenn Li,-1.6,103.61667,Jambi City,ID,Jakarta,False,True,True,scared
1985-10-02,1985-10-18,Robin Sanchez,Kristin Werner,12.04161,75.35927,Talipparamba,IN,Kolkata,False,False,True,sad
2010-01-29,2010-03-21,Karina Davis,Jasmine Rowland,15.5439,73.7553,Calangute,IN,Kolkata,True,False,True,oblivious
1994-07-04,1994-07-20,Stephanie Burch,Michael Mercer,23.18,88.58,Aistala,IN,Kolkata,False,True,True,over-complimenting
2003-08-20,2003-10-14,Angela Gibson,Tiffany Morrison,19.21667,73.08333,Dombivli,IN,Kolkata,False,False,True,injured
1995-09-13,1995-10-16,Richard Villanueva,Kelly Barnes,20.88098,75.11937,Parola,IN,Kolkata,False,False,True,unhappy
1994-10-11,1994-12-03,Joyce Tyler,Nathaniel Jackson,15.58552,102.42587,Bua Yai,TH,Bangkok,False,True,False,fleeing
2017-09-04,2017-10-15,Alicia Martin,Kelly Barnes,15.45144,78.14797,Betamcherla,IN,Kolkata,False,True,True,talkative
2020-10-03,2020-10-16,Mr. Brian Mcdaniel,Angel Payne,6.95194,121.96361,Recodo,PH,Manila,False,True,True,paranoid
2008-01-15,2008-03-11,Natasha Rodriguez,Jordan Torres,14.62578,121.12251,Antipolo,PH,Manila,False,True,True,friendly
1985-09-20,1985-10-18,Emily Norman,Lucas Kirk,41.09822,120.74792,Nanpiao,CN,Shanghai,False,True,True,oblivious
2012-03-09,2012-03-17,Daniel Patterson,Sonia Mcdaniel,16.0567,103.65309,Roi Et,TH,Bangkok,False,False,True,tense
1987-08-03,1987-08-31,Sarah Hodges,Erin Ray,35.20889,111.73861,Changzhi,CN,Shanghai,False,True,True,injured
2007-10-24,2007-11-10,Julia Davis,Jamie Martin,4.88441,101.96857,Gua Musang,MY,Kuala Lumpur,False,False,True,talkative
1991-06-25,1991-07-27,Joseph Hill,David Richardson,19.21667,73.08333,Dombivli,IN,Kolkata,False,False,True,accusatory
1987-03-17,1987-03-23,Mary Pennington,Mrs. Amy Munoz PhD,51.4781,57.3552,Kuvandyk,RU,Yekaterinburg,False,True,True,lonely
1999-09-02,1999-10-15,James Small,Mark Valenzuela,56.11281,69.49015,Ishim,RU,Yekaterinburg,False,True,True,complaining
2019-11-11,2020-01-05,Lori Pruitt,Christopher Smith,35.6803,51.0193,Shahre Jadide Andisheh,IR,Tehran,False,True,True,silent
2015-04-10,2015-04-20,Tiffany Velasquez,Tammy Bruce,9.82564,78.25795,Tiruppuvanam,IN,Kolkata,False,False,True,complaining
2014-03-24,2014-04-28,Christine Krause,Garrett Allen,1.6561,103.6032,Kulai,MY,Kuala Lumpur,False,True,True,insulting
2014-10-24,2014-12-21,Thomas Garza,Michael Webb,6.9909,79.883,Hendala,LK,Colombo,False,False,True,confessing
2004-12-20,2005-01-19,Travis Medina,Jane Huff,30.35028,112.19028,Jingzhou,CN,Shanghai,True,False,True,lonely
2005-06-05,2005-07-09,Brittany Nelson,Ronald Wong PhD,18.51957,73.85535,Pune,IN,Kolkata,True,True,True,evasive
1985-09-08,1985-10-28,Sheila French,Shelley Sheppard,35.815,139.6853,Shimotoda,JP,Tokyo,False,False,True,hostile
2012-02-29,2012-03-29,Linda Delacruz,Ray Hall,30.35028,112.19028,Jingzhou,CN,Shanghai,False,True,True,silent
2019-06-06,2019-07-18,Daniel Cunningham,Jeffrey Johnson,34.85,117.33333,Taozhuang,CN,Shanghai,False,True,True,unhappy
2008-11-16,2008-12-23,Paige Avila,Lacey Brown,34.56861,105.89333,Beidao,CN,Shanghai,False,False,True,friendly
1991-12-26,1992-01-23,Dr. Susan Clements MD,Bryce Alvarado,32.65246,51.67462,Isfahan,IR,Tehran,False,False,True,over-complimenting
1988-07-22,1988-08-03,Nicholas Marks,Alison Peterson,46.51872,86.00214,Hoxtolgay,CN,Urumqi,False,True,False,scared
1998-01-28,1998-02-10,Brittany Smith,Shelly Espinoza,65.93381,111.4834,Aykhal,RU,Yakutsk,False,True,True,silent
2014-12-28,2015-02-10,Dr. Alison Bailey MD,Matthew Young,58.7002,59.4839,Kachkanar,RU,Yekaterinburg,False,True,True,silent
2000-08-22,2000-10-06,Justin Logan,Jacob Salazar,35.48199,137.02166,Minokamo,JP,Tokyo,False,True,True,unhappy
1987-03-11,1987-03-20,Taylor Carlson,Angel Payne,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,False,True,False,panicking
2011-08-18,2011-09-18,Toni Pena,Timothy Davis,29.21399,78.95693,Kashipur,IN,Kolkata,False,True,True,over-complimenting
1986-08-03,1986-09-09,Ryan Lewis,Mr. Shannon Sharp,15.5439,73.7553,Calangute,IN,Kolkata,False,False,True,tense
2012-02-14,2012-03-25,Travis Fuller,Cathy Durham,30.21121,74.4818,Malaut,IN,Kolkata,False,False,True,talkative
2017-02-18,2017-03-26,Jermaine Kennedy,Kristen Peterson,29.21399,78.95693,Kashipur,IN,Kolkata,False,False,True,insulting
2006-07-24,2006-08-25,Sean Miller,Laura Oconnor,36.0,139.55722,Okegawa,JP,Tokyo,False,True,True,confessing
1996-08-02,1996-08-24,Dale Ramirez,James Brock,12.1277,78.15794,Dharmapuri,IN,Kolkata,False,True,True,injured
1991-04-26,1991-04-28,Joshua Taylor,Brian Torres,44.35056,142.45778,Nayoro,JP,Tokyo,False,True,True,happy
1999-04-27,1999-05-04,Melissa Ward,Kathleen Munoz,0.51667,101.44167,Pekanbaru,ID,Jakarta,False,False,True,complaining
1991-05-18,1991-07-08,Heather Gross,Michelle Green,36.64852,51.49621,Nowshahr,IR,Tehran,False,True,True,over-complimenting
1999-05-03,1999-06-26,Luke Benson,Rachel Barnes,40.49748,44.7662,Hrazdan,AM,Yerevan,False,True,True,worried
2009-01-14,2009-01-23,Debra May,Natalie Jordan,13.65805,102.56365,Paoy Paet,KH,Phnom Penh,False,True,True,injured
1987-01-23,1987-03-09,Jenna Berger,Dana Parker,32.65246,51.67462,Isfahan,IR,Tehran,True,True,True,talkative
2008-01-24,2008-02-11,William Johnson,Carrie Boone,36.20389,127.08472,Nonsan,KR,Seoul,False,True,True,panicking
2011-04-15,2011-05-19,Kelly Ellis,Denise Johnson,16.0567,103.65309,Roi Et,TH,Bangkok,False,True,True,silent
2012-07-21,2012-09-06,Angela Mathis,Julia Cannon,36.6009,126.665,Hongseong,KR,Seoul,False,True,True,scared
1985-06-08,1985-07-27,Steven Kennedy,Timothy Maldonado,36.20389,127.08472,Nonsan,KR,Seoul,False,True,True,hostile
2006-12-01,2006-12-10,Marie Ortiz DDS,Brian Hickman,14.53767,46.83187,Ataq,YE,Aden,False,True,True,oblivious
1986-03-01,1986-04-13,Sarah Wagner,Erik Gibson,15.79408,104.1451,Yasothon,TH,Bangkok,False,True,True,scared
1990-07-28,1990-08-04,Natalie Johnson,Austin Williams,29.98869,122.20488,Zhoushan,CN,Shanghai,True,True,True,fleeing
2020-11-17,2021-01-01,Jessica Hodges,Alan Ford,20.88098,75.11937,Parola,IN,Kolkata,False,True,True,tense
1999-02-25,1999-04-04,Brandon Fox,Beth Cuevas,46.08333,122.08333,Ulanhot,CN,Shanghai,False,True,True,insulting
2003-01-15,2003-02-21,Leon Clark,Jessica Joseph,24.28859,116.11768,Meizhou,CN,Shanghai,False,True,True,happy
1995-05-14,1995-05-19,Matthew Robles,Richard Green,18.18158,76.03889,Osmanabad,IN,Kolkata,False,True,True,unhappy
1992-03-08,1992-04-23,Sharon Beard,Adam Irwin,5.4709,100.24529,Batu Feringgi,MY,Kuala Lumpur,True,False,True,injured
1990-01-17,1990-02-27,Brittney Nelson,Todd Garcia,12.37169,123.62494,Masbate,PH,Manila,False,False,True,sad
2007-05-30,2007-07-12,Leslie Haynes,Carrie Boone,23.18,88.58,Aistala,IN,Kolkata,False,True,False,lonely
1998-11-06,1998-11-15,Sydney Lewis,Hannah Palmer,37.1759,128.9889,T‚Äôaebaek,KR,Seoul,False,True,True,oblivious
2008-08-31,2008-09-13,Melanie Wilson,Christopher Sandoval,10.20898,123.758,Naga,PH,Manila,False,True,True,insulting
2007-11-06,2007-12-13,Jody Edwards,Michael Riddle,28.71271,77.656,Pilkhua,IN,Kolkata,False,True,False,worried
1992-03-30,1992-04-24,Sarah Olsen,Christina Krause,14.46693,75.92694,Davangere,IN,Kolkata,False,True,True,fleeing
2010-04-30,2010-06-21,Mackenzie Mejia,Jose Hunt,36.21544,65.93249,Sar-e Pul,AF,Kabul,False,False,True,paranoid
1998-04-26,1998-05-16,Melanie Chang,Vanessa Chapman,34.5624,38.28402,Tadmur,SY,Damascus,False,True,True,tense
2008-10-09,2008-11-02,Suzanne Gordon,John Turner,43.41949,77.0202,Otegen Batyra,KZ,Almaty,False,True,True,unhappy
1992-05-04,1992-05-07,Laura Cruz,Misty Young,17.34769,78.55757,Lal Bahadur Nagar,IN,Kolkata,False,True,True,evasive
2021-11-27,2021-12-04,Tonya Anderson,William Knight,34.86472,117.55417,Zaozhuang,CN,Shanghai,False,False,True,sad
1995-03-19,1995-04-27,Angel Taylor,Ashley Carr,27.0174,49.62251,Al Jubayl,SA,Riyadh,False,True,True,happy
1991-05-16,1991-06-10,Kimberly Smith DDS,John Carlson,37.65181,120.33063,Longgang,CN,Shanghai,True,False,True,accusatory
2019-01-19,2019-03-07,Hector Osborne,Courtney Thompson,46.08333,122.08333,Ulanhot,CN,Shanghai,False,False,True,talkative
2001-01-12,2001-01-24,Edward Sampson,Cristina Reynolds,23.1959,86.51499,Kenda,IN,Kolkata,False,False,True,over-complimenting
2004-01-27,2004-02-01,Deanna Estrada,Anita Gray,27.0174,49.62251,Al Jubayl,SA,Riyadh,False,False,True,happy
2005-10-07,2005-11-13,Karen Brown,Sonia Mcdaniel,58.7002,59.4839,Kachkanar,RU,Yekaterinburg,False,True,True,worried
1999-11-18,1999-12-01,Kayla Stafford,Joshua Curtis,-7.73379,113.69785,Besuki,ID,Jakarta,False,False,True,paranoid
1986-05-17,1986-05-25,Anthony Farrell,Daniel Moore,12.95629,78.27539,Robertsonpet,IN,Kolkata,False,True,True,happy
1988-01-20,1988-02-02,Katrina Jackson,Rebecca Snyder MD,26.2649,81.54855,Jais,IN,Kolkata,False,True,True,insulting
1992-05-13,1992-07-09,Hannah Collier,Jeffery Lee,24.81757,84.63445,Rafiganj,IN,Kolkata,False,True,True,scared
1996-06-18,1996-08-03,Sharon Garcia,Cassidy Brown,26.32293,91.00632,Barpeta,IN,Kolkata,True,False,True,fleeing
2008-12-30,2009-01-16,Scott Gomez,Dr. Gregory Gibson,30.21121,74.4818,Malaut,IN,Kolkata,False,True,True,confessing
1993-01-19,1993-02-19,John Lawson,Taylor Robinson,30.21121,74.4818,Malaut,IN,Kolkata,True,False,True,insulting
2009-01-12,2009-03-02,Elizabeth Mcintosh,Denise Kramer,36.75965,137.36215,Namerikawa,JP,Tokyo,False,False,True,accusatory
2009-05-21,2009-06-21,Victoria White,David Zamora,47.46657,84.87144,Zaysan,KZ,Almaty,False,False,True,complaining
2016-11-23,2016-12-24,Daniel Mendez,Austin Summers,36.6009,126.665,Hongseong,KR,Seoul,False,True,True,injured
1994-09-16,1994-09-23,Ricky Banks,Megan Livingston,35.20889,111.73861,Changzhi,CN,Shanghai,False,False,True,scared
2014-08-14,2014-09-20,Mrs. Angela Ross DDS,Garrett Moore,12.04161,75.35927,Talipparamba,IN,Kolkata,False,True,True,complaining
2004-03-14,2004-04-18,Timothy Collier,Jennifer Cook,31.92923,34.86563,Ramla,IL,Jerusalem,False,True,True,injured
2004-08-31,2004-10-16,Casey Shields,Kerry Buck,35.95664,36.7138,Binnish,SY,Damascus,True,False,True,confessing
1988-12-05,1988-12-25,Joshua Carter,Amanda Brown,34.85,117.33333,Taozhuang,CN,Shanghai,False,True,True,fleeing
2016-08-31,2016-10-12,Laurie Brooks,Holly Chapman,58.7002,59.4839,Kachkanar,RU,Yekaterinburg,False,False,False,unhappy
1990-01-10,1990-02-11,Robert Horn,Leslie Curtis,31.39547,34.75699,Rahat,IL,Jerusalem,False,True,True,tense
2019-10-11,2019-10-22,Mr. Kyle Wise MD,Eric French,25.80565,68.49143,Bhit Shah,PK,Karachi,True,True,True,happy
2000-07-07,2000-07-31,Robert Love,Adam Smith,51.4781,57.3552,Kuvandyk,RU,Yekaterinburg,False,True,True,injured
2015-04-16,2015-05-16,Tony Campbell,William Joseph,27.85,112.9,Xiangtan,CN,Shanghai,True,True,True,oblivious
2010-08-05,2010-09-07,Stephanie Harris,Ashley Davis,26.76628,83.36889,Gorakhpur,IN,Kolkata,False,True,True,oblivious
2018-04-06,2018-05-23,Mark Jordan,Jeffrey Johnson,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,False,False,True,hostile
1988-10-16,1988-11-20,Brandon Hernandez,Stephen Mills,30.81383,75.16878,Moga,IN,Kolkata,False,True,True,paranoid
2000-11-10,2000-12-17,Jeffrey Mitchell,Valerie Griffin,33.3213,130.94098,Hita,JP,Tokyo,False,False,True,oblivious
1986-01-18,1986-01-26,John Palmer,Amy Bray,26.44931,91.61356,Rangia,IN,Kolkata,True,False,True,confessing
2008-12-08,2009-01-11,Brian Murphy,Nicole Scott,-7.57897,112.23109,Diwek,ID,Jakarta,False,True,True,hostile
1998-01-29,1998-02-19,Robin Sanders,Richard Harris,33.86419,48.26258,Aleshtar,IR,Tehran,False,False,True,insulting
1995-04-06,1995-04-13,Christina Newman,Hannah Lindsey,16.68911,98.50893,Myawadi,MM,Yangon,False,True,False,silent
2015-11-18,2016-01-01,Stephanie Brady,Michelle Green,21.53889,71.57737,Gariadhar,IN,Kolkata,False,False,True,fleeing
2005-04-01,2005-05-26,Kelsey Compton,Tanya Conley,32.55531,76.12647,Chamba,IN,Kolkata,False,False,True,sad
2004-09-24,2004-11-12,Sharon Davis,Patricia Hall,13.44581,101.18445,Phanat Nikhom,TH,Bangkok,False,False,True,complaining
2015-10-02,2015-10-03,Jennifer Choi,Beth Cuevas,34.61667,135.6,Yao,JP,Tokyo,False,True,False,tense
2009-06-09,2009-06-20,Jessica Anderson,Garrett Martinez,12.04161,75.35927,Talipparamba,IN,Kolkata,False,False,True,scared
2014-11-07,2015-01-05,Deborah Atkins,Susan Thomas,35.48199,137.02166,Minokamo,JP,Tokyo,False,True,True,complaining
2011-07-17,2011-08-06,Amanda Fleming,Emily Mccoy,27.9247,78.40102,Chharra,IN,Kolkata,False,False,True,injured
2004-09-25,2004-10-04,Meagan Wilson,Linda Finley,38.40917,112.73333,Xinzhou,CN,Shanghai,False,True,True,evasive
2009-09-12,2009-09-21,Sara Chambers,Mark Williams,25.80565,68.49143,Bhit Shah,PK,Karachi,False,False,True,worried
2021-11-13,2021-12-07,Lindsay Hansen,Ronnie Anthony,-3.5403,118.9707,Majene,ID,Makassar,False,True,False,silent
1989-12-16,1990-01-03,Nicholas Thompson,Shawn Huang,32.50611,120.14278,Jiangyan,CN,Shanghai,False,False,True,silent
2010-05-04,2010-06-08,Kayla White,Jessica Duran,4.02219,101.02083,Teluk Intan,MY,Kuala Lumpur,False,True,True,tense
2009-05-17,2009-05-30,Devin Dean,Ronnie Anthony,32.50611,120.14278,Jiangyan,CN,Shanghai,False,False,True,injured
2013-06-22,2013-06-25,Amanda James,Holly Chapman,31.78336,35.23388,East Jerusalem,PS,Hebron,False,False,True,confessing
1988-08-28,1988-09-06,Melanie Moore,Jason Mccarthy,44.35056,142.45778,Nayoro,JP,Tokyo,False,True,True,over-complimenting
2006-04-01,2006-04-24,Karen Brown,Kathy Meadows,31.82539,72.54064,Sillanwali,PK,Karachi,False,True,True,complaining
1987-03-28,1987-04-01,Thomas Mathews,Gabriel Jones,28.92694,78.23456,Bachhraon,IN,Kolkata,False,True,True,sad
2008-01-20,2008-03-13,Matthew Edwards,Andrew Miranda,35.8,137.23333,Gero,JP,Tokyo,False,True,True,paranoid
2007-03-03,2007-03-15,Lisa Robinson,Justin Edwards,26.2649,81.54855,Jais,IN,Kolkata,False,True,True,complaining
1992-11-05,1992-11-16,Hailey Patterson,William Zuniga,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,False,True,True,confessing
